0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0.82882196,0.8438089,0.85389173,0.8586346,0.86506367,0.8687961,0.8727976,0.87962407,0.8829682,0.866766,0.87736833,0.8836578,0.8906433,0.8840356,0.8818954,0.87981325,0.87886167,0.87864435,0.8846585,0.8775216,0.8790126,0.8791919,0.8745796,0.87938213,0.87299955,0.8689477,0.87410486,0.8748153,0.8650786,0.885514,0.989888,0.99257,0.9944949,0.9955998,0.99572086,0.99668694,0.99705505,1.0,0.9969872,0.98468626,0.8456534,0.8498294,0.8719996,0.9233211,0.84718466,0.8952419,0.8646432,0.8700632,0.8759482,0.87753415,0.88276327,0.88621473,0.89057887,0.89306974,0.89801544,0.90908253,0.8506297,0.8493993,0.8445003,0.84552824,0.8410736,0.88551843,0.86943245,0.8783052,0.88160574,0.8869597,0.8903799,0.89347935,0.9051213,0.803547,0.81847656,0.8220964,0.8417407,0.8884034,0.934059,0.92565054,0.9281348,0.9260896,0.9284908,0.9248858,0.9234866,0.9215126,0.9146244,0.91530013,0.9166156,0.9120929,0.8989222,0.8905463,0.91551286,0.85554516,0.8609943,0.8681822,0.87313986,0.8789911,0.88485473,0.916307,0.91199255,0.90859616,0.8995162,0.72475183,0.74552095,0.8217709,0.84690106,0.8517566,0.8560535,0.8559769,0.8656006,0.8644381,0.86093414,0.8701052,0.87364566,0.8632635,0.82678527,0.836016,0.8394525,0.84376264,0.84932804,0.8533102,0.8585917,0.8665838,0.9408947,0.9719405,0.96685594,0.96772265,0.9649334,0.9625065,0.91568357,0.91045594,0.9088819,0.90293825,0.8940427,0.8822273,0.9301977,0.9292986,0.9261652,0.9267789,0.9290529,0.7817123,0.78881764,0.78897583
0.82297206,0.8377227,0.84823495,0.8531999,0.85979664,0.86403364,0.86888266,0.8755754,0.87869257,0.8631872,0.8736227,0.8806638,0.8865331,0.8804496,0.87793005,0.87594396,0.8748814,0.87465495,0.8813832,0.8741775,0.8754286,0.87586987,0.87137187,0.876544,0.86965233,0.8662228,0.87177444,0.87235683,0.86255157,0.8837906,0.9885226,0.9911624,0.9941525,0.9944768,0.9947784,0.9957532,0.99652356,0.9969872,1.0,0.98298454,0.8398861,0.8449818,0.86672753,0.92193806,0.847293,0.8933847,0.85845274,0.8635521,0.86989695,0.8720509,0.87708044,0.88034636,0.8851987,0.8880582,0.89378077,0.90352297,0.84631586,0.84546363,0.8413031,0.842186,0.8375248,0.8812728,0.8632773,0.8721937,0.87510884,0.88179934,0.88526106,0.8881497,0.90051204,0.798547,0.81312305,0.8168776,0.8368674,0.88476455,0.9328298,0.9246944,0.9273727,0.92566603,0.92795783,0.92437714,0.9228331,0.92128277,0.9140135,0.9155528,0.9169244,0.9127254,0.90002066,0.89141726,0.91364247,0.8503091,0.85532165,0.8634813,0.8682326,0.874458,0.8797816,0.91330945,0.9123885,0.90973794,0.901247,0.7214122,0.74435323,0.82293797,0.8424055,0.8478005,0.8521483,0.85160863,0.8618487,0.86116153,0.85809606,0.8674278,0.8713249,0.8588432,0.82149434,0.8306917,0.8336543,0.83821523,0.84418017,0.84819114,0.85375315,0.8617643,0.9382294,0.97087824,0.96696156,0.9682218,0.96551406,0.9638957,0.9140003,0.9098667,0.9076531,0.9024081,0.8945351,0.8827954,0.928466,0.9281343,0.92561716,0.9257714,0.9279739,0.7764399,0.7842109,0.7854539
0.88704246,0.89816266,0.90464926,0.9094232,0.9143346,0.9171127,0.9213714,0.9249263,0.91895545,0.8988257,0.90629715,0.91049176,0.91744787,0.90604365,0.9037648,0.90135705,0.9001303,0.9003037,0.9044255,0.89795816,0.8980195,0.8993318,0.8936943,0.898441,0.8924803,0.88858086,0.8932474,0.8931408,0.88373494,0.9018821,0.98552334,0.98649096,0.98551273,0.9858541,0.985315,0.985912,0.9849395,0.98468626,0.98298454,1.0,0.9133867,0.91554403,0.93223,0.94643736,0.86087894,0.9251274,0.9155623,0.91988343,0.92455137,0.92438203,0.9295014,0.93022585,0.9347438,0.93527496,0.9379834,0.94347274,0.87983525,0.8737862,0.8676517,0.8671087,0.8624869,0.92020047,0.92028433,0.9241669,0.925555,0.93082076,0.93489134,0.9340498,0.9456482,0.859638,0.8723251,0.8752232,0.89137864,0.9275558,0.9434615,0.9349713,0.93688977,0.93410707,0.9358405,0.9311824,0.93029183,0.9286612,0.9220238,0.92338103,0.92410463,0.9197828,0.9078535,0.89864135,0.9412576,0.9007457,0.90430856,0.91072583,0.9146853,0.91926765,0.9237245,0.94558686,0.9167725,0.9129686,0.9123214,0.783602,0.7816238,0.835647,0.88403136,0.88767934,0.8905367,0.89030623,0.8982664,0.8959005,0.8935877,0.9005712,0.90229666,0.9172056,0.8900121,0.89579785,0.8989239,0.90221965,0.9051716,0.90776694,0.9129047,0.9160208,0.96409476,0.96622765,0.9594472,0.95981723,0.9547231,0.94932187,0.92255086,0.9143407,0.9115622,0.9066013,0.8979087,0.88612723,0.93490124,0.9322411,0.9286474,0.9283981,0.93383855,0.84130794,0.8359073,0.8186675
0.9413235,0.9437537,0.9432818,0.94307315,0.94439924,0.94394195,0.94411606,0.9397932,0.9176061,0.8881705,0.89056545,0.8857425,0.8899542,0.87192583,0.86724985,0.86050665,0.8600936,0.8604426,0.8599669,0.8533987,0.8529663,0.85244507,0.84658414,0.8482064,0.84395874,0.83624303,0.8395465,0.83605564,0.8258991,0.834182,0.87525016,0.8691863,0.8599237,0.8587286,0.856701,0.8544223,0.85032284,0.8456534,0.8398861,0.9133867,1.0,0.99600077,0.99123824,0.87706375,0.7607415,0.8749665,0.9613869,0.96200824,0.96145046,0.95430493,0.9600688,0.95574164,0.9585536,0.9568199,0.9504943,0.9441556,0.87407064,0.8571793,0.84654224,0.8446896,0.8364094,0.913175,0.9568511,0.9499198,0.947163,0.9502459,0.95190954,0.94215804,0.94565797,0.9109444,0.91466254,0.9151049,0.9227346,0.9247804,0.8640033,0.85141814,0.84871686,0.8450973,0.8435643,0.83758557,0.83422214,0.83250487,0.8265413,0.8265793,0.82354605,0.81725574,0.8055384,0.79185426,0.89096606,0.93562937,0.93471146,0.93547934,0.9363924,0.93659616,0.9394073,0.92556196,0.8330742,0.8216316,0.830721,0.832614,0.7687401,0.7529412,0.89116645,0.88711447,0.88775593,0.88670284,0.88906103,0.88482046,0.8789533,0.8840115,0.87753695,0.946811,0.946212,0.94387615,0.94736505,0.9476315,0.94504464,0.9447042,0.94523287,0.9377815,0.9091809,0.84022635,0.82625365,0.81909573,0.80980647,0.79019177,0.83797276,0.82102084,0.8122276,0.80442727,0.7922154,0.77572334,0.85152876,0.8418931,0.83441156,0.82836926,0.84173816,0.8758698,0.8396999,0.7757688
0.93547565,0.93852115,0.9388863,0.93866503,0.94124484,0.9408343,0.9411827,0.9388638,0.9167192,0.88749206,0.89117604,0.8873445,0.89139223,0.87462777,0.870064,0.86351883,0.8632395,0.86411625,0.8641366,0.85677993,0.8572925,0.8564384,0.85077035,0.85254997,0.84815687,0.840738,0.8442555,0.84040207,0.8309525,0.8394505,0.87844795,0.8725904,0.8635253,0.8628955,0.86126167,0.8587636,0.8546715,0.8498294,0.8449818,0.91554403,0.99600077,1.0,0.98878986,0.8797503,0.76604414,0.87603503,0.95580244,0.9569918,0.9574957,0.9497881,0.9562013,0.95249426,0.95523417,0.9545361,0.94935924,0.9442143,0.8753345,0.8589027,0.84935725,0.84818125,0.840141,0.9139038,0.9522537,0.94601834,0.9439387,0.9481534,0.9496714,0.94060206,0.9449047,0.9039175,0.9087557,0.91089404,0.918661,0.9231984,0.86784786,0.85522115,0.8530564,0.849682,0.8480856,0.8424356,0.83912444,0.8369118,0.8319088,0.8320049,0.8283984,0.82240856,0.8109698,0.7974515,0.89184797,0.93045163,0.93063253,0.9315528,0.932951,0.9340282,0.93791604,0.9253431,0.8372245,0.82686126,0.83508265,0.82804954,0.7696713,0.7561375,0.88910806,0.88584495,0.8875578,0.88589275,0.8891108,0.8858718,0.8801129,0.88540107,0.8794535,0.9429488,0.93972343,0.9383841,0.9416554,0.9431063,0.94077957,0.94138646,0.9429457,0.9362591,0.9104089,0.8443792,0.8307788,0.82385796,0.8148003,0.795793,0.8449542,0.82872075,0.8191062,0.8115939,0.79978716,0.7832237,0.8566792,0.8479649,0.8407538,0.8338322,0.84682226,0.8723916,0.83902836,0.78019845
0.94568974,0.9492246,0.9509874,0.9533359,0.95491904,0.9556744,0.956225,0.9550877,0.93576777,0.90758884,0.9108576,0.90838224,0.9116396,0.89382064,0.889737,0.88404274,0.8833391,0.8828745,0.8832125,0.87626904,0.8757533,0.8756563,0.86961126,0.87153935,0.8665392,0.8605977,0.8631369,0.860881,0.8493459,0.85781366,0.8994136,0.89444035,0.88519335,0.88442457,0.88307256,0.8806331,0.87549824,0.8719996,0.86672753,0.93223,0.99123824,0.98878986,1.0,0.8955273,0.78223836,0.8925637,0.96795946,0.968793,0.97035295,0.9643887,0.9698169,0.9681271,0.97166795,0.96978277,0.9657968,0.9612391,0.88830215,0.8733102,0.8636564,0.8618307,0.8533482,0.92930186,0.9672911,0.9628663,0.9610535,0.9650197,0.9680507,0.96027946,0.9645016,0.9144943,0.92244655,0.9231561,0.93209994,0.940972,0.8913967,0.88031614,0.8770874,0.8732623,0.8727844,0.86647105,0.8629092,0.8611775,0.85466194,0.85402274,0.851664,0.8454936,0.8328749,0.819295,0.91183674,0.94680834,0.94765735,0.94908524,0.95089734,0.95187676,0.9555421,0.9472521,0.86246765,0.85070735,0.85640633,0.8366109,0.7832679,0.77306765,0.90636504,0.90371037,0.905584,0.9042814,0.90873986,0.9056456,0.8992211,0.90558195,0.90173817,0.9575866,0.947839,0.9477271,0.9518887,0.9526081,0.9511627,0.9520341,0.9540697,0.94929755,0.9277413,0.8612072,0.846444,0.83993024,0.8302951,0.8137308,0.8644558,0.84845036,0.84128934,0.8332224,0.81973064,0.80408764,0.8817226,0.8724945,0.86483836,0.8592604,0.8703586,0.87851244,0.84942853,0.79074687
0.8627065,0.86687934,0.8690264,0.8745701,0.879515,0.8821224,0.89186656,0.8920423,0.9033499,0.8812133,0.88628733,0.88924855,0.8976943,0.88013214,0.876058,0.875894,0.8748325,0.874868,0.87456137,0.8742381,0.8721224,0.87390083,0.86894035,0.8711808,0.8693141,0.8721532,0.8708544,0.86945355,0.86313486,0.8837502,0.9322623,0.93249077,0.9299352,0.92618567,0.9258255,0.92926294,0.9221846,0.9233211,0.92193806,0.94643736,0.87706375,0.8797503,0.8955273,1.0,0.96154803,0.9745749,0.88105875,0.8867793,0.89145666,0.8913926,0.89539874,0.8975931,0.90353876,0.900776,0.9052483,0.912819,0.8508693,0.8435179,0.8391808,0.840119,0.8392465,0.8979562,0.88438976,0.88886696,0.89019865,0.8955658,0.90230614,0.89851487,0.9192915,0.8533759,0.8632546,0.8612828,0.8755318,0.91519344,0.9281151,0.9210384,0.92471975,0.92060083,0.92164075,0.9157276,0.91886544,0.9166895,0.912849,0.91590303,0.9158341,0.9116053,0.9087689,0.899663,0.93510586,0.8691539,0.8710756,0.8766299,0.88394505,0.88899624,0.89320356,0.92026454,0.8923044,0.89141035,0.906085,0.8366363,0.839744,0.88896394,0.8661204,0.8703326,0.8717184,0.8719133,0.87567776,0.87488884,0.8763175,0.8819562,0.8834388,0.9117285,0.8826492,0.88476825,0.8880163,0.89084256,0.89148223,0.8952592,0.89957255,0.899496,0.9447068,0.92148244,0.9123292,0.91547877,0.9086017,0.90833014,0.90669143,0.8991441,0.8954518,0.8957508,0.89388144,0.8893182,0.91352105,0.907811,0.9077533,0.904719,0.9199159,0.92840135,0.93599117,0.9158174
0.7621434,0.7657284,0.766958,0.77370185,0.77938557,0.7817799,0.79503626,0.7953337,0.80833066,0.7904318,0.7978286,0.8046137,0.8219419,0.80812854,0.8066046,0.8090867,0.80870247,0.809834,0.80800277,0.8108156,0.80809486,0.81055,0.80704963,0.8096611,0.80960786,0.8163504,0.81346655,0.8102865,0.8096233,0.8291433,0.84725577,0.8512285,0.848996,0.84633994,0.84734905,0.8528676,0.84455824,0.84718466,0.847293,0.86087894,0.7607415,0.76604414,0.78223836,0.96154803,1.0,0.96109396,0.77655363,0.78365964,0.78914243,0.790822,0.794603,0.796633,0.8036867,0.8012523,0.8088139,0.81758046,0.76412314,0.76099706,0.7594971,0.7625572,0.7658691,0.8150576,0.78051484,0.7878252,0.79009116,0.7957458,0.80599487,0.8018606,0.8261669,0.7550118,0.76607734,0.76506644,0.7784517,0.83381796,0.8880869,0.88694036,0.89350235,0.8912247,0.8922776,0.88696134,0.893208,0.89246696,0.89160585,0.89688796,0.8958703,0.8947435,0.8969091,0.89176315,0.8880521,0.7644971,0.76640743,0.77280617,0.7826963,0.7871959,0.79289776,0.8371844,0.85340345,0.8583125,0.87414014,0.75028646,0.77775884,0.85130644,0.7723571,0.7793941,0.78284574,0.7838549,0.785684,0.78594923,0.79090863,0.7953096,0.80112135,0.81769824,0.7870058,0.7883434,0.79330957,0.7959869,0.79575694,0.8026016,0.80652994,0.8058224,0.8625481,0.8474087,0.83974415,0.8482771,0.84267354,0.85014606,0.86976093,0.87025625,0.868937,0.87381184,0.8791838,0.8798921,0.87012434,0.86764514,0.87275636,0.87202466,0.8892279,0.90125513,0.92356646,0.9277085
0.8839441,0.8876923,0.88943446,0.8939384,0.8979042,0.899313,0.9073112,0.90576696,0.9049939,0.8799896,0.88807833,0.89117676,0.9044241,0.88865054,0.8867136,0.88639265,0.8864198,0.8869443,0.88589,0.88502103,0.8840602,0.88431644,0.8802421,0.8827583,0.8802473,0.8827429,0.88158244,0.87980294,0.87452245,0.8906368,0.90631646,0.9074926,0.90119123,0.9006977,0.9008816,0.9037531,0.8948498,0.8952419,0.8933847,0.9251274,0.8749665,0.87603503,0.8925637,0.9745749,0.96109396,1.0,0.9046763,0.9078024,0.9114294,0.91214013,0.9155213,0.91634613,0.9197863,0.9190816,0.92080474,0.92092586,0.8496027,0.8406527,0.8347291,0.83564067,0.8348942,0.90379035,0.9047024,0.90852714,0.9085343,0.912566,0.9184803,0.91111875,0.92869186,0.86305463,0.8737111,0.87373054,0.88550735,0.9257697,0.9460554,0.9443777,0.9472914,0.94408524,0.942761,0.9399442,0.94248533,0.9413276,0.9395398,0.9418577,0.93976223,0.93742347,0.9344052,0.9268006,0.9587126,0.8825002,0.88459957,0.88875896,0.89503026,0.89691305,0.9025947,0.9263222,0.90094745,0.8990785,0.910095,0.8218355,0.81608975,0.86203635,0.8684958,0.872499,0.8752843,0.8757671,0.8775471,0.8763946,0.8773091,0.8827565,0.88570786,0.921248,0.90259296,0.90326554,0.9076975,0.90678316,0.90673697,0.9113026,0.9140521,0.91029996,0.930663,0.8891008,0.87770647,0.880905,0.87340444,0.87411505,0.9298297,0.9256623,0.9236355,0.92149425,0.92073125,0.9181674,0.93127227,0.9283147,0.93022144,0.92869663,0.942865,0.9363321,0.936048,0.9149989
0.9625885,0.96858215,0.9707746,0.9705374,0.97218394,0.97076094,0.9704654,0.96539754,0.95115083,0.91894203,0.9259227,0.919788,0.91943985,0.9003587,0.8967807,0.8916173,0.8908491,0.8893663,0.8901481,0.88370067,0.8844139,0.88151723,0.87608385,0.8771386,0.8723155,0.8653201,0.86793786,0.86534786,0.85226464,0.8593512,0.89413744,0.88873434,0.8787343,0.87872255,0.8780012,0.8745326,0.86845404,0.8646432,0.85845274,0.9155623,0.9613869,0.95580244,0.96795946,0.88105875,0.77655363,0.9046763,1.0,0.9952198,0.9952786,0.99332094,0.9952403,0.99220437,0.99127376,0.991293,0.98378116,0.9719217,0.8883258,0.87419176,0.8629026,0.8602559,0.8513886,0.936381,0.9871671,0.98384094,0.9793961,0.98140264,0.9799998,0.97006464,0.9709002,0.9234262,0.9310966,0.9295273,0.9396878,0.94462395,0.89680374,0.888304,0.88406,0.880679,0.87602603,0.8738917,0.86907285,0.86745536,0.86035764,0.8570068,0.85338867,0.8484128,0.83139455,0.81940347,0.9192166,0.96242255,0.9620905,0.9624289,0.9627496,0.96148956,0.9661876,0.9562426,0.8692863,0.85593826,0.8549635,0.84623885,0.78647864,0.76872367,0.9199943,0.91661286,0.91707987,0.91634154,0.9197545,0.91503775,0.90804386,0.9151292,0.9104034,0.9679092,0.96785796,0.967317,0.96842015,0.96375364,0.9633485,0.9635325,0.9632855,0.9561993,0.9200836,0.845163,0.829769,0.8219395,0.8124585,0.79545736,0.8665764,0.84997165,0.84231144,0.8289449,0.81639814,0.7996578,0.8870148,0.87726396,0.8679988,0.86250865,0.872997,0.8840927,0.8530888,0.7891344
0.96192366,0.96825504,0.9713137,0.9710912,0.97204435,0.971329,0.9714814,0.96636605,0.9494636,0.91576624,0.92359954,0.9176011,0.9210342,0.90256715,0.898739,0.8932629,0.8923645,0.8903255,0.89208716,0.8856275,0.8853216,0.8828769,0.8775047,0.87838477,0.8739815,0.8666293,0.86891806,0.86707854,0.85383284,0.86192775,0.8990333,0.8936753,0.8838276,0.8843762,0.883142,0.87964803,0.8736985,0.8700632,0.8635521,0.91988343,0.96200824,0.9569918,0.968793,0.8867793,0.78365964,0.9078024,0.9952198,1.0,0.99558103,0.9925267,0.9952418,0.9926692,0.99173355,0.99026966,0.9830471,0.9723392,0.89125067,0.8771536,0.86593086,0.86309636,0.85398716,0.9370686,0.9851884,0.98277694,0.97895265,0.9796778,0.9784073,0.9691663,0.9707688,0.9216383,0.92860043,0.92673576,0.93746406,0.9449504,0.9006711,0.8917847,0.8868675,0.88407683,0.8794736,0.87733823,0.87238336,0.87130857,0.86353385,0.8601443,0.85669625,0.85159874,0.8338628,0.823156,0.92263913,0.9619463,0.9610867,0.9622947,0.9622125,0.96072865,0.9657092,0.957395,0.8736737,0.8602131,0.858793,0.84568197,0.788079,0.77396727,0.91614807,0.91307527,0.9133712,0.91272813,0.91625506,0.9109496,0.904866,0.9118851,0.90828633,0.96438426,0.963143,0.9633197,0.9662216,0.9603444,0.96003073,0.9600496,0.9605451,0.9538388,0.9209818,0.8483244,0.8329961,0.8257475,0.8162173,0.80058694,0.87080157,0.8541633,0.8474731,0.8341093,0.8215395,0.8051165,0.8918228,0.88176495,0.8738173,0.86798406,0.8780326,0.8845988,0.8548111,0.7938106
0.96049094,0.9655744,0.968715,0.96925116,0.97090137,0.97032267,0.9712657,0.9667859,0.95313865,0.9222298,0.9292263,0.9234195,0.9255651,0.9063785,0.9027208,0.89786875,0.8967322,0.8950665,0.89646965,0.88955045,0.8897887,0.887333,0.8818742,0.88344276,0.8782196,0.87174845,0.87356234,0.87132347,0.859089,0.8668115,0.90511185,0.8987089,0.8902569,0.8898705,0.88914543,0.88569355,0.8789417,0.8759482,0.86989695,0.92455137,0.96145046,0.9574957,0.97035295,0.89145666,0.78914243,0.9114294,0.9952786,0.99558103,1.0,0.9955218,0.99668443,0.99411595,0.99325025,0.99299526,0.98683697,0.9772768,0.8951332,0.88072395,0.8698183,0.8665831,0.8574268,0.94037145,0.9858859,0.98418057,0.9809291,0.9831364,0.9821494,0.9733603,0.9754931,0.92302054,0.9313985,0.93019855,0.9410071,0.9487015,0.9052228,0.89616597,0.8917418,0.8885046,0.88439167,0.88176453,0.87722456,0.8755091,0.8676959,0.865184,0.8617655,0.8560979,0.8400503,0.82811975,0.9257497,0.9634733,0.963748,0.9637764,0.9644681,0.9643755,0.96946216,0.9607655,0.87568885,0.86259496,0.86109936,0.84811634,0.792641,0.7785679,0.9203598,0.9179821,0.9187843,0.91795576,0.92212284,0.91670793,0.9110066,0.918078,0.9143764,0.96793956,0.96491605,0.9657298,0.96771526,0.963663,0.9638355,0.9645314,0.96441853,0.95851994,0.92688304,0.85570055,0.8404965,0.8331288,0.8237542,0.80860376,0.87499285,0.85876024,0.85163736,0.8385136,0.8262252,0.8096133,0.8966713,0.8864439,0.87816226,0.872102,0.88204974,0.8872239,0.85933906,0.7990197
0.9577168,0.9637804,0.96767706,0.9682323,0.969637,0.96941674,0.9716042,0.9664891,0.9529544,0.92299,0.9303877,0.92486405,0.927573,0.9082746,0.90443903,0.89974,0.89789385,0.8967285,0.897943,0.89136237,0.89186144,0.888888,0.88356525,0.8856794,0.8791409,0.8735685,0.8746856,0.87323,0.86011976,0.8682753,0.90591776,0.89997625,0.8911351,0.8912908,0.88970643,0.88682437,0.8803109,0.87753415,0.8720509,0.92438203,0.95430493,0.9497881,0.9643887,0.8913926,0.790822,0.91214013,0.99332094,0.9925267,0.9955218,1.0,0.99601233,0.99320185,0.99259496,0.9928423,0.98863405,0.97734314,0.89403796,0.88104206,0.87013876,0.86690056,0.8577837,0.93960714,0.98356605,0.9822992,0.9792683,0.98174524,0.97985744,0.9713726,0.9733968,0.9188101,0.9286,0.9263386,0.938462,0.94751143,0.90520126,0.8967369,0.89201826,0.8889101,0.8845612,0.88204336,0.8774891,0.87577,0.8673743,0.8650463,0.8619589,0.85675263,0.8390648,0.8274452,0.92364347,0.9620698,0.96189827,0.9627855,0.96428823,0.9643922,0.9686587,0.9622744,0.88129514,0.8681721,0.8656709,0.8454288,0.79276806,0.7791985,0.919496,0.9166887,0.91777176,0.9169362,0.9217262,0.91645783,0.9105523,0.91849136,0.9158093,0.96445346,0.9605366,0.9621483,0.96420157,0.9596673,0.96032137,0.96085906,0.9602414,0.9552052,0.92551005,0.8551674,0.8399629,0.83248955,0.8235615,0.8079373,0.8745624,0.8600631,0.8521994,0.8388805,0.8271112,0.810345,0.89833426,0.8883718,0.8805168,0.87483144,0.88437223,0.88622767,0.85911256,0.80155003
0.9616195,0.96750444,0.9713154,0.9718613,0.97352755,0.9731298,0.9743074,0.9697751,0.9560941,0.9252781,0.93321216,0.9284519,0.93147796,0.91295964,0.9095458,0.9046399,0.90319586,0.9025119,0.9035592,0.8968389,0.89714205,0.8948817,0.8894068,0.8912846,0.8860208,0.8790436,0.88146406,0.8796369,0.86727804,0.87504894,0.91030574,0.9051851,0.8958906,0.89602757,0.8952267,0.8920025,0.88583696,0.88276327,0.87708044,0.9295014,0.9600688,0.9562013,0.9698169,0.89539874,0.794603,0.9155213,0.9952403,0.9952418,0.99668443,0.99601233,1.0,0.9956008,0.99546015,0.9952498,0.9907092,0.9806529,0.8985303,0.88480747,0.87411195,0.87161696,0.8628273,0.9433037,0.98633695,0.9855987,0.98301554,0.98556507,0.9839897,0.975499,0.97864187,0.9226326,0.9316417,0.9309373,0.94216025,0.95208955,0.9126987,0.9041655,0.8998361,0.89693,0.89298534,0.89046675,0.88568133,0.8841126,0.8769199,0.8744525,0.8712021,0.8658464,0.8492146,0.83787376,0.9309772,0.9642049,0.9642706,0.965545,0.96652496,0.9664614,0.9713001,0.9654619,0.88535607,0.873083,0.8713856,0.84617597,0.7951358,0.78363526,0.9226043,0.91990435,0.9213172,0.9204912,0.92498004,0.9201822,0.91385895,0.9217756,0.91854906,0.9684051,0.96402305,0.9661195,0.9683322,0.96469474,0.965329,0.9661696,0.9661448,0.9613293,0.93198,0.8622221,0.8473501,0.8398763,0.83093756,0.8149185,0.88294065,0.8676861,0.86035377,0.8474103,0.8356663,0.8188138,0.9036801,0.89422435,0.8861271,0.8807117,0.8902083,0.88583475,0.8593037,0.80312
0.96052265,0.9665863,0.9713755,0.97152054,0.97395,0.97437453,0.9745705,0.97213644,0.95954484,0.92779505,0.93625844,0.9325477,0.932945,0.9144635,0.911082,0.9063767,0.9052654,0.9038617,0.905079,0.89818734,0.8992133,0.8963052,0.891312,0.89274454,0.8870979,0.8812031,0.88259673,0.88124657,0.8684877,0.8766818,0.9135001,0.9085209,0.89946425,0.8995413,0.89843816,0.895205,0.88841283,0.88621473,0.88034636,0.93022585,0.95574164,0.95249426,0.9681271,0.8975931,0.796633,0.91634613,0.99220437,0.9926692,0.99411595,0.99320185,0.9956008,1.0,0.9963268,0.9955284,0.9902075,0.9828862,0.90068287,0.8883119,0.8775702,0.8758333,0.8669913,0.9459382,0.9850513,0.9861481,0.9845642,0.9866894,0.9850455,0.9777327,0.98039716,0.92124605,0.93061984,0.93022335,0.94185686,0.9529763,0.9152795,0.90667003,0.9018761,0.898522,0.89536077,0.89247066,0.8878636,0.8861876,0.8787997,0.8757595,0.8727296,0.8672728,0.8504001,0.8388709,0.9310731,0.96336347,0.96427584,0.96584105,0.96708894,0.9666481,0.97262406,0.9671769,0.8881302,0.8754568,0.8729374,0.8463167,0.797107,0.7867804,0.92379105,0.92143476,0.9230483,0.9219579,0.9270301,0.9225042,0.91618645,0.92423815,0.9216046,0.96719086,0.9602797,0.9635121,0.9664564,0.96234953,0.96450007,0.96536505,0.96614474,0.9621839,0.9349088,0.86506563,0.84928817,0.8416918,0.8326687,0.81797665,0.8875015,0.8724938,0.865394,0.85234445,0.83983356,0.8239974,0.9084695,0.8991959,0.8909756,0.88528097,0.8939887,0.88438755,0.8602567,0.8046272
0.9592107,0.96543163,0.970274,0.9710598,0.9736755,0.9735924,0.97468144,0.97289866,0.9594188,0.92854756,0.936368,0.93347776,0.93428236,0.91563857,0.9121746,0.9079489,0.9070201,0.90558136,0.9063368,0.8996173,0.90034735,0.8976481,0.8928165,0.89474416,0.8886179,0.8835717,0.8852413,0.8835619,0.8706039,0.8792944,0.9171959,0.9123815,0.9035983,0.90347916,0.9027133,0.89982843,0.89324176,0.89057887,0.8851987,0.9347438,0.9585536,0.95523417,0.97166795,0.90353876,0.8036867,0.9197863,0.99127376,0.99173355,0.99325025,0.99259496,0.99546015,0.9963268,1.0,0.9962606,0.9927312,0.98466253,0.9012332,0.88883775,0.87846065,0.87625706,0.8678595,0.94611096,0.98473513,0.9862356,0.9853941,0.9877005,0.9864234,0.9798889,0.9833505,0.9229844,0.9325148,0.93203217,0.9442542,0.9566757,0.91925955,0.91029364,0.9058596,0.9024347,0.89965147,0.8968796,0.8920799,0.89023817,0.8831066,0.8806964,0.8775894,0.8722659,0.85589844,0.84441674,0.93505514,0.9643874,0.9654614,0.96730644,0.9682584,0.96877366,0.97407115,0.970564,0.89126015,0.8787633,0.87727714,0.8473929,0.79966396,0.79147196,0.92443305,0.922359,0.9236315,0.9233391,0.92828417,0.9241608,0.9182359,0.92679405,0.9240841,0.96866214,0.96093005,0.96489835,0.96676767,0.96460474,0.9665073,0.9671209,0.96797717,0.9641365,0.9388298,0.8702114,0.85477364,0.8473849,0.8382602,0.82414216,0.8900086,0.8750006,0.8683962,0.8557489,0.84351397,0.82737863,0.9111179,0.901575,0.8938101,0.8880329,0.89730614,0.88734734,0.8645823,0.8085176
